time,T1038,T2571,T4587,T6376,T7640,T9105,T9625,T9989,T10169
895446901.0000,20.99994475,20.99040862,18.63897836,14.79389603,16.86724226,16.82918201,16.79549587,16.00899082,15.99999650
896761801.0000,20.99994563,20.99647847,19.43104582,14.49198237,16.83407146,16.82918061,16.79582941,16.00920785,15.99999653
898076701.0000,20.99994577,20.99857058,19.99520659,14.37717207,16.79714354,16.82917928,16.79615883,16.00942910,15.99999656
899391601.0000,20.99994590,20.99929529,20.37563997,14.42596146,16.76470398,16.82917815,16.79648420,16.00965461,15.99999659
900706501.0000,20.99994590,20.99955127,20.62104663,14.55663016,16.73981470,16.82917735,16.79680556,16.00988445,15.99999663
902021401.0000,20.99994600,20.99964358,20.77383074,14.82588687,16.72384976,16.82917700,16.79712296,16.01011866,15.99999666
903336301.0000,13.40196131,19.22564584,20.83289854,15.28701049,16.71806254,16.82917716,16.79743646,16.01035731,15.99999670
904651201.0000,11.38801778,16.35113072,20.74808395,15.86913703,16.72053330,16.82917787,16.79774609,16.01060046,15.99999673
905966101.0000,11.05490660,13.86217233,20.35852250,16.50574233,16.72542222,16.82917910,16.79805191,16.01084816,15.99999677
907281001.0000,11.00771446,12.31953422,19.58379478,17.14652270,16.73439895,16.82918083,16.79835396,16.01110047,15.99999681
908595901.0000,11.00116255,11.54578531,18.44743582,17.75338194,16.74880168,16.82918299,16.79865229,16.01135745,15.99999685
909910801.0000,11.00020996,11.20913937,17.08664609,18.29292358,16.76900770,16.82918548,16.79894695,16.01161915,15.99999690
911225701.0000,11.00006023,11.07619653,15.68900621,18.73277327,16.79611734,16.82918819,16.79923798,16.01188563,15.99999694
912540601.0000,11.00003471,11.02699211,14.41801698,19.03710666,16.82939677,16.82919098,16.79952542,16.01215696,15.99999699
913855501.0000,11.00003008,11.00951276,13.37070809,19.19468919,16.86644960,16.82919374,16.79980932,16.01243318,15.99999704
915170401.0000,11.00002927,11.00344259,12.57458837,19.18367789,16.89883470,16.82919630,16.80008973,16.01271436,15.99999709
916485301.0000,18.59801383,12.77523681,12.03746412,19.10177043,16.92364693,16.82919852,16.80036669,16.01300055,15.99999714
917800201.0000,20.61195774,15.64908877,11.82838322,18.89943767,16.93952491,16.82920031,16.80064023,16.01329182,15.99999720
919115101.0000,20.94506914,18.13784444,11.98302643,18.50438721,16.94523992,16.82920160,16.80091041,16.01358822,15.99999725
920430001.0000,20.99226166,19.68041885,12.60395169,17.94385950,16.94272855,16.82920236,16.80117726,16.01388981,15.99999731
921744901.0000,20.99881372,20.45414799,13.65557412,17.27962519,16.93780696,16.82920259,16.80144082,16.01419664,15.99999737
923059801.0000,20.99976655,20.79078727,14.96962729,16.57281794,16.92881041,16.82920229,16.80170114,16.01450878,15.99999744
924374701.0000,20.99991607,20.92372862,16.34184798,15.88298739,16.91442913,16.82920149,16.80195826,16.01482627,15.99999750
925689601.0000,20.99994142,20.97293228,17.59910113,15.27153973,16.89427057,16.82920031,16.80221221,16.01514919,15.99999757
927004501.0000,20.99994581,20.99041199,18.63898152,14.79390562,16.86725330,16.82919893,16.80246303,16.01547759,15.99999764
928319401.0000,20.99994669,20.99648185,19.43104965,14.49199096,16.83408260,16.82919749,16.80271077,16.01581152,15.99999771
929634301.0000,20.99994683,20.99857393,19.99521102,14.37717959,16.79715478,16.82919611,16.80295546,16.01615103,15.99999779
930949201.0000,20.99994695,20.99929866,20.37564489,14.42596872,16.76471510,16.82919493,16.80319714,16.01649620,15.99999787
932264101.0000,20.99994695,20.99955461,20.62105190,14.55663663,16.73982568,16.82919409,16.80343584,16.01684708,15.99999795
933579001.0000,20.99994704,20.99964694,20.77383626,14.82589227,16.72386057,16.82919369,16.80367161,16.01720371,15.99999804
934893901.0000,13.40196214,19.22564947,20.83290422,15.28701465,16.71807315,16.82919381,16.80390448,16.01756617,15.99999812
936208801.0000,11.38801840,16.35113431,20.74808991,15.86914045,16.72054392,16.82919446,16.80413449,16.01793450,15.99999821
937523701.0000,11.05490715,13.86217546,20.35852884,16.50574545,16.72543280,16.82919565,16.80436166,16.01830876,15.99999831
938838601.0000,11.00771500,12.31953681,19.58380158,17.14652583,16.73440944,16.82919733,16.80458605,16.01868900,15.99999840
940153501.0000,11.00116308,11.54578749,18.44744299,17.75338534,16.74881203,16.82919945,16.80480767,16.01907530,15.99999850
941468401.0000,11.00021048,11.20914131,17.08665337,18.29292746,16.76901789,16.82920189,16.80502657,16.01946768,15.99999861
942783301.0000,11.00006076,11.07619833,15.68901326,18.73277776,16.79612726,16.82920454,16.80524278,16.01986623,15.99999872
944098201.0000,11.00003523,11.02699386,14.41802354,19.03711195,16.82940645,16.82920729,16.80545634,16.02027098,15.99999883
945413101.0000,11.00003061,11.00951447,13.37071400,19.19469533,16.86645909,16.82921000,16.80566727,16.02068199,15.99999894
946728001.0000,11.00002980,11.00344430,12.57459362,19.18368498,16.89884417,16.82921251,16.80587561,16.02109932,15.99999906
